Split group,AGFV feature,Feature index,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Mean signed probability change,Feature ablation score
All,AGFV116,115,0.9774329597253476,0.9774374675437077,-4.5078183601443556e-06,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0004977449425496161,-0.00034791548387147486,-0.0007408968461178444
Train,AGFV117,116,0.9990490054791915,0.99897219438328,7.681109591151092e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001162641347036697,-3.886005288222805e-06,8.843750938187789e-05
Validation,AGFV117,116,0.9247654018767849,0.9225622195022439,0.0022031823745409795,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0003654237661976367,-0.0002191003441112116,0.002239724751160743
Test,AGFV117,116,0.8859514170040484,0.8837246963562754,0.0022267206477730728,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0003708865842781961,-0.00021692481823265553,0.002263809306200892
Heldout,AGFV117,116,0.9048465758992075,0.9025604551920341,0.002286120707173378,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00036816124338656664,-0.00021801015827804804,0.002322936831512035
All,AGFV117,116,0.9774329597253476,0.9766431899486469,0.000789769776700755,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00019126533879898489,-6.764048157492653e-05,0.0008088963105806535
Train,AGFV118,117,0.9990490054791915,0.9990416901367237,7.315342467784092e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00022027618251740932,0.00018279747746419162,2.9342960719525026e-05
Validation,AGFV118,117,0.9247654018767849,0.9210118319053447,0.0037535699714401627,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0004543745599221438,0.00032360220211558044,0.003799007427432377
Test,AGFV118,117,0.8859514170040484,0.8833198380566801,0.002631578947368318,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.000555897131562233,0.00042941750143654644,0.0026871686605245415
Heldout,AGFV118,117,0.9048465758992075,0.9013005486689698,0.0035460272302376694,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0005052489577792585,0.00037662769318558276,0.0035965521260155953
All,AGFV118,117,0.9774329597253476,0.9762095378223992,0.0012234219029484406,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0003051255189348012,0.0002405095292488113,0.0012539344548419206
Train,AGFV119,118,0.9990490054791915,0.9990709515065948,-2.1946027403241253e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0002208307123510167,-8.918934327084571e-05,1.370438318604186e-07
Validation,AGFV119,118,0.9247654018767849,0.9239494084047327,0.00081599347205219,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0008220849558711052,-0.00026880219229497015,0.006161359862376159
Test,AGFV119,118,0.8859514170040484,0.888582995951417,-0.0026315789473685403,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0009906810009852052,-0.0005492843338288367,-0.007795668742006878
Heldout,AGFV119,118,0.9048465758992075,0.9061979272505588,-0.0013513513513513375,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0009065705817192793,-0.0004093556199222803,-0.0012606942931794097
All,AGFV119,118,0.9774329597253476,0.9778323524320582,-0.00039939270671063287,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0004250065831001848,-0.0001845173683250323,-0.0003568920484006144
Train,AGFV120,119,0.9990490054791915,0.9988039415065216,0.0002450639726698789,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00048002484254539013,-0.0003716566425282508,0.00029306645692441793
Validation,AGFV120,119,0.9247654018767849,0.9153814769481844,0.009383924928600518,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.001906268298625946,-0.0010041574714705348,0.009574551758463112
Test,AGFV120,119,0.8859514170040484,0.8750607287449393,0.010890688259109105,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0015206196112558246,7.675647066207603e-05,0.011042750220234687
Heldout,AGFV120,119,0.9048465758992075,0.8948790896159317,0.009967486283275817,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0017130146734416485,-0.0004624968278221786,0.010138787750619983
All,AGFV120,119,0.9774329597253476,0.9737212220875888,0.003711737637758783,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0008471418404951692,-0.0003987038799095899,0.0037964518218083
Train,AGFV121,120,0.9990490054791915,0.9990124287668527,3.6576712338809436e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0004468707775231451,0.00044208610779605806,8.126379009112394e-05
Validation,AGFV121,120,0.9247654018767849,0.9212566299469604,0.0035087719298244613,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0014097783714532852,0.001231210888363421,0.008912907661706649
Test,AGFV121,120,0.8859514170040484,0.882914979757085,0.0030364372469634526,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0015482526505365968,0.0013828353257849813,0.003191262512017112
Heldout,AGFV121,120,0.9048465758992075,0.9014224751066856,0.003424100792521867,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.001479169586673379,0.0013071919092908502,0.006203596698557745
All,AGFV121,120,0.9774329597253476,0.976016603196584,0.001416356528763596,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.0007542329840362072,0.0006996673764660954,0.0022779433491797673
Train,AGFV122,121,0.9990490054791915,0.9989977980819172,5.12073972742666e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00012816939852200449,5.055725705460645e-05,6.402433712646705e-05
Validation,AGFV122,121,0.9247654018767849,0.9250917992656058,-0.0003263973888208982,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.000254295562626794,3.1913637940306216e-05,-0.0003009678325582188
Test,AGFV122,121,0.8859514170040484,0.88582995951417,0.00012145748987846261,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0002531897334847599,3.513919727993198e-05,0.0001467764632269386
Heldout,AGFV122,121,0.9048465758992075,0.90467384677911,0.0001727291200974701,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00025374142569489777,3.35300101141911e-05,0.0001981032626669599
All,AGFV122,121,0.9774329597253476,0.977338295539784,9.466418556358658e-05,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00016555788170080632,4.548747529042885e-05,0.0001112199737336672
Train,AGFV123,122,0.9990490054791915,0.9990234017805544,2.56036986371333e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00016393611440435052,-9.715355554362759e-05,4.1997310077568356e-05
Validation,AGFV123,122,0.9247654018767849,0.9219094247246021,0.002855977152182776,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0010376721620559692,-0.0008108821930363774,0.002959744368388373
Test,AGFV123,122,0.8859514170040484,0.8838866396761133,0.0020647773279351966,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0006619449704885483,-0.0001591820182511583,0.0021309718249840513
Heldout,AGFV123,122,0.9048465758992075,0.9021337126600286,0.002712863239178853,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0008493901696056128,-0.0004843063943553716,0.0027978022561394146
All,AGFV123,122,0.9774329597253476,0.9764953335064336,0.0009376262189140228,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00036802690010517836,-0.00021242653019726276,0.0009744289089245406
Train,AGFV124,123,0.9990490054791915,0.9990490054791916,-1.1102230246251565e-16,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001551931054564193,-5.194123514229432e-05,1.551931054553091e-05
Validation,AGFV124,123,0.9247654018767849,0.9228886168910648,0.0018767849857200813,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.00100588402710855,-0.00048475406947545707,0.0019773733884309364
Test,AGFV124,123,0.8859514170040484,0.8843724696356275,0.0015789473684209021,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0009115178254432976,-0.00034459124435670674,-0.0035930587437716264
Heldout,AGFV124,123,0.9048465758992075,0.9031091241617557,0.0017374517374517673,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0009585958905518055,-0.00041451657307334244,-0.0007982676208613704
All,AGFV124,123,0.9774329597253476,0.9769461153424499,0.0004868443828976998,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0003944025083910674,-0.00015989634266588837,-0.00025987888827585517
Train,AGFV125,124,0.9990490054791915,0.9988844102736669,0.00016459520552458695,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00034165807301178575,0.00032876833574846387,0.00019876101282576553
Validation,AGFV125,124,0.9247654018767849,0.9242758057935537,0.0004895960832311808,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0004295118269510567,0.0002655416901689023,0.0005325472659262864
Test,AGFV125,124,0.8859514170040484,0.883157894736842,0.0027935222672064164,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.000511999474838376,0.0003871045773848891,0.002844722214690254
Heldout,AGFV125,124,0.9048465758992075,0.9027230237756554,0.002123552123552086,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00047084750258363783,0.00032645848114043474,0.00217063687381045
All,AGFV125,124,0.9774329597253476,0.9765196757255785,0.0009132839997690878,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00038012361619621515,0.0003280805831309408,0.0009512963613887093
Train,AGFV126,125,0.9990490054791915,0.9990599784928931,-1.0973013701565115e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00017157892580144107,-0.00012220392818562686,6.184878878578994e-06
Validation,AGFV126,125,0.9247654018767849,0.9223174214606283,0.00244798041615657,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0006141713238321245,-0.0004073460877407342,0.002509397548539782
Test,AGFV126,125,0.8859514170040484,0.8832388663967612,0.0027125506072872563,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0006725730490870774,-0.0001429351541446522,0.002779807912195964
Heldout,AGFV126,125,0.9048465758992075,0.9019914651493599,0.002855110749847567,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0006434372044168413,-0.00027484618476592004,0.0029194544702892513
All,AGFV126,125,0.9774329597253476,0.97650705383417,0.0009259058911775808,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0003120725159533322,-0.000167652455274947,0.000957113142772914
Train,AGFV127,126,0.9990490054791915,0.9990124287668527,3.6576712338809436e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0002102077705785632,-0.0001880945055745542,5.7597489396665755e-05
Validation,AGFV127,126,0.9247654018767849,0.9254181966544268,-0.0006527947776419074,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0005633373511955142,-0.00045452365884557366,-0.000596461042522356
Test,AGFV127,126,0.8859514170040484,0.8892307692307692,-0.003279352226720711,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0007223743596114218,-0.0006865609320811927,-0.0032071147907595686
Heldout,AGFV127,126,0.9048465758992075,0.9072952651900019,-0.002448689290794448,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0006430330104194582,-0.0005708006792701781,-0.0023843859897525023
All,AGFV127,126,0.9774329597253476,0.9782705123766662,-0.0008375526513185738,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00033907947363331914,-0.00030204348149709404,-0.0008036447039552419
Train,AGFV128,127,0.9990490054791915,0.9990234017805544,2.56036986371333e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.000138827643240802,9.961436444427818e-05,3.9486462961213495e-05
Validation,AGFV128,127,0.9247654018767849,0.9243574051407589,0.00040799673602598396,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0004501591611187905,7.258666300913319e-05,0.000453012652137863
Test,AGFV128,127,0.8859514170040484,0.8877327935222672,-0.0017813765182187469,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00037190396687947214,-7.102946256054565e-05,-0.0017441861215307997
Heldout,AGFV128,127,0.9048465758992075,0.9054460475513106,-0.0005994716521031673,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00041094442713074386,6.186886025716376e-07,-0.0005583772093900929
All,AGFV128,127,0.9774329597253476,0.9774591050718364,-2.6145346488815058e-05,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00021984914201311767,7.013885624473915e-05,-4.16043228750329e-06
