Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Final GE branch panel,Final GE branch panel size,Final GE branch selection rule,Selected probe panel label,Selected probe panel size,Approximate unique gene symbols in selected panel
APH1B,11720068_a_at,LOC83464,0.110406448973711,7.49285761589404,2.2164677703306,0.0274094004505881,0.778338358038799,-3.5596241929057,1732,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LMOD1,11718335_a_at,LOC25802,-0.0687617832951465,3.27491390728477,-2.21642355077413,0.0274124591803712,0.778338358038799,-3.55971155486488,1733,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
,11763660_a_at,,0.143326144049044,3.97246357615894,2.21636498001912,0.0274165110586389,0.778338358038799,-3.55982726704883,1734,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ACTN1,11751117_x_at,LOC87,0.168553021952104,4.87009602649007,2.21540917640801,0.0274827062103101,0.778338358038799,-3.56171513256814,1735,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RPS6KL1,11746891_x_at,LOC83694,0.0756592867279163,3.5136821192053,2.21515042454654,0.027500650149146,0.778338358038799,-3.56222607390246,1736,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NDRG1,11751342_a_at,LOC10397,0.110314875670964,3.95374834437086,2.21511584204353,0.0275030491478294,0.778338358038799,-3.56229435747565,1737,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MID1,11752289_a_at,LOC4281,0.0462468144104543,2.55076821192053,2.21485600517211,0.0275210799134878,0.778338358038799,-3.56280737565013,1738,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KCNMB2,11750540_x_at,LOC10242,-0.0552174057858994,2.45808940397351,-2.21465822284313,0.0275348114188059,0.778338358038799,-3.56319783531533,1739,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C10ORF118,11731625_at,LOC55088,0.118601281288838,3.91095033112583,2.21457647381787,0.0275404887725149,0.778338358038799,-3.56335921350293,1740,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
,11760728_x_at,,-0.0651633439352517,2.00205960264901,-2.21434222303522,0.0275567627771681,0.778338358038799,-3.56382160880092,1741,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FNIP1,11731055_x_at,LOC96459,0.131087921888757,8.2007582781457,2.2139718734482,0.0275825089241854,0.778338358038799,-3.56455255771418,1742,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
YBX3,11729633_x_at,LOC8531,-0.125843558395501,10.8594834437086,-2.21328820863506,0.0276300910516107,0.778338358038799,-3.56590157853475,1743,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DOC2A,11729405_x_at,LOC8448,-0.0728652290817785,6.45800331125828,-2.21325477633199,0.0276324197173385,0.778338358038799,-3.56596753750245,1744,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LOC81691,11718143_a_at,LOC81691,-0.0846045395829905,3.22837417218543,-2.21275856176757,0.0276670026375382,0.778338358038799,-3.56694641180184,1745,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TDP1,11754822_x_at,LOC55775,-0.102662604385453,5.81708940397351,-2.21208676318579,0.0277138823882612,0.778338358038799,-3.5682713203918,1746,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ADM,11756406_x_at,LOC133,0.162809044394821,7.99034105960265,2.21178571588967,0.0277349125335861,0.778338358038799,-3.56886491429635,1747,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PRAMEF8 || PRAMEF7 || PRAMEF24*,11742267_s_at,,0.0569257514847724,2.75193046357616,2.21151411921728,0.0277538972234925,0.778338358038799,-3.56940037167195,1748,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C14ORF159,11718190_s_at,LOC80017,0.0876772109801441,8.95591059602649,2.21145208908883,0.0277582347277453,0.778338358038799,-3.56952265620686,1749,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
EFCAB12,11738640_a_at,LOC90288,0.159684931165861,5.26452317880795,2.21117185154361,0.0277778378757039,0.778338358038799,-3.57007506775573,1750,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NPL,11746995_a_at,LOC80896,0.106836174756282,8.64716225165563,2.21108720119719,0.0277837616868197,0.778338358038799,-3.57024191944086,1751,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CCT3,11750433_x_at,LOC7203,-0.0766070575897185,8.37456291390729,-2.21101691745449,0.0277886809582098,0.778338358038799,-3.57038044887404,1752,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ZNF264,11728167_a_at,LOC9422,0.0696943465791683,2.14666887417219,2.21018042234343,0.0278472865597705,0.778338358038799,-3.5720288566424,1753,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
BCL10,11753497_a_at,LOC8915,0.0915253577062693,5.2530298013245,2.21004617182962,0.0278567022383377,0.778338358038799,-3.57229335634524,1754,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
,11761826_x_at,,0.149986149749581,3.42819205298013,2.21002265750433,0.0278583517026995,0.778338358038799,-3.57233968255797,1755,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UGT2A1 || UGT2A2,11737634_a_at,,-0.042177274664634,1.83546026490066,-2.21000156164757,0.0278598315902564,0.778338358038799,-3.57238124367533,1756,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
IL5RA,11740816_a_at,LOC3568,-0.0541334108733177,2.31511920529801,-2.20992742458261,0.0278650328921164,0.778338358038799,-3.5725272986678,1757,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAM71F1,11763799_x_at,LOC84691,0.0579432243622534,2.41952649006623,2.2098606685381,0.0278697170768725,0.778338358038799,-3.57265880850987,1758,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LRRC27,11755495_a_at,LOC80313,-0.0988067671632703,4.52047682119205,-2.2090486359095,0.0279267509993383,0.778338358038799,-3.57425821117499,1759,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ARHGDIB,11715466_at,LOC397,0.0223699189266935,11.6374900662252,2.20902681208393,0.0279282852118953,0.778338358038799,-3.57430118817887,1760,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLC8A1,11740612_a_at,LOC6546,0.0932366233220114,3.34853642384106,2.20899964344156,0.0279301952665305,0.778338358038799,-3.5743546899975,1761,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VCAN,11757783_s_at,LOC1462,0.10070414209707,10.1003774834437,2.20884836491599,0.0279408327682756,0.778338358038799,-3.57465258345462,1762,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ARL15,11757014_a_at,LOC54622,0.0827138149135613,3.89619867549669,2.20861148992481,0.0279574962358368,0.778338358038799,-3.57511899154334,1763,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ANK1,11734353_x_at,LOC286,-0.274875469663004,6.94551655629139,-2.20860055794082,0.0279582654769547,0.778338358038799,-3.57514051551149,1764,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLC6A10P || SLC6A8 || SLC6A10PB*,11730162_s_at,,-0.318143333994087,6.28969536423841,-2.20803662968985,0.0279979717890675,0.778338358038799,-3.57625069363937,1765,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UBE2J1,11758226_s_at,LOC51465,0.112899161217257,8.86900993377483,2.20796136978256,0.0280032745487946,0.778338358038799,-3.57639883346971,1766,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NRBF2,11751130_s_at,LOC29982,0.151272877226896,7.3587880794702,2.2079333933772,0.0280052459683037,0.778338358038799,-3.5764539003254,1767,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
EVL,11760156_at,,-0.119385738157366,6.7856821192053,-2.20723872443319,0.0280542359295802,0.778338358038799,-3.57782102356904,1768,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KIAA0232,11728704_s_at,LOC9778,0.146251097318577,5.97733774834437,2.20707218635414,0.0280659916780896,0.778338358038799,-3.57814871235942,1769,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NR2C2AP,11724845_a_at,LOC126382,-0.0694871107744623,6.46269205298013,-2.20696359688774,0.0280736591927984,0.778338358038799,-3.57836236566349,1770,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
WASF3,11719976_at,LOC10810,0.112248753943221,2.5226821192053,2.20668287624564,0.0280934893186853,0.778338358038799,-3.57891464564284,1771,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ZFC3H1,11743317_at,LOC196441,0.12943916645062,6.07937417218543,2.20640422345865,0.0281131853692094,0.778338358038799,-3.57946279035206,1772,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GAB2,11724867_a_at,LOC9846,0.115777496133032,8.37570198675497,2.20633092201294,0.0281183685312284,0.778338358038799,-3.57960697232103,1773,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
HLX,11722111_at,LOC3142,0.148732546599261,6.49782450331126,2.20628432923912,0.0281216635471906,0.778338358038799,-3.57969861664908,1774,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OSM,11727757_at,LOC5008,0.161994194101686,4.04111920529801,2.20622985951491,0.0281255160408866,0.778338358038799,-3.57980575195228,1775,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CSPG4,11739548_at,LOC1464,0.0537271152670116,2.33901986754967,2.2061810898339,0.0281289657740796,0.778338358038799,-3.57990167380014,1776,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NARF,11762880_x_at,,0.0726000787998239,3.6256821192053,2.20586225714202,0.0281515274996344,0.778338358038799,-3.58052871424119,1777,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
HIVEP3,11741604_x_at,LOC59269,-0.0882358616105317,4.44442052980132,-2.2056332636919,0.0281677415532772,0.778338358038799,-3.58097901608642,1778,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FOLR3,11744141_x_at,LOC2352,0.370427362036179,7.65231456953642,2.20551310679925,0.0281762525875184,0.778338358038799,-3.58121527934227,1779,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PHTF1,11727180_a_at,LOC10745,0.12429282720952,6.35923178807947,2.20548928496554,0.0281779402162795,0.778338358038799,-3.58126211849226,1780,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LPCAT3,11755123_x_at,LOC10162,0.05868237750662,9.15538079470199,2.20497566877422,0.0282143480270368,0.778338358038799,-3.58227188615138,1781,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GTF2H2 || GTF2H2B || GTF2H2C || GTF2H2D,11754488_s_at,,0.114819897056612,7.12074503311258,2.20496190852222,0.028215323985993,0.778338358038799,-3.58229893563773,1782,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
,11760315_at,,0.0965884343071156,8.83401986754967,2.20442762738357,0.0282532409968467,0.778338358038799,-3.58334908335133,1783,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SDCBP,11754245_x_at,LOC6386,0.114097339929228,9.2040298013245,2.2044220482238,0.0282536371728759,0.778338358038799,-3.58336004808357,1784,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NFIA,11740841_a_at,LOC4774,-0.106274341544988,2.84786754966887,-2.20415130296903,0.0282728685705978,0.778338358038799,-3.58389211201346,1785,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GSPT1,11718221_a_at,LOC2935,-0.109333038905429,7.75800993377483,-2.2039194012476,0.0282893498720494,0.778338358038799,-3.58434779115432,1786,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ATP1B3,11744258_a_at,LOC483,-0.156164046155402,6.14267880794702,-2.20377163288705,0.0282998561379149,0.778338358038799,-3.58463812691508,1787,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CCPG1,11747376_s_at,LOC9236,0.166858967235487,7.57101655629139,2.20351922704521,0.0283178098978007,0.778338358038799,-3.58513401129154,1788,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CNPPD1,200070_PM_at,,-0.107472454014652,9.9788178807947,-2.20347435955213,0.0283210023783265,0.778338358038799,-3.58522215362772,1789,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DCAF12,11718039_at,LOC25853,-0.212855550506733,9.68245364238411,-2.20324682978457,0.028337196722471,0.778338358038799,-3.58566910993379,1790,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
IGSF6,11742911_at,LOC10261,0.0890540081156219,10.1437847682119,2.20269566481308,0.0283764589191323,0.778338358038799,-3.58675162608918,1791,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLC15A1,11735143_at,LOC6564,-0.0427410919114779,2.32169536423841,-2.20258822853644,0.0283841176174778,0.778338358038799,-3.58696260598352,1792,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
EDAR,11751007_a_at,LOC10913,-0.0639462659469181,3.22012251655629,-2.2025089273178,0.028389771829142,0.778338358038799,-3.58711832878777,1793,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MKRN1,11751336_x_at,LOC23608,-0.224164533810372,8.26387086092715,-2.20243406374009,0.0283951105299142,0.778338358038799,-3.58726533248724,1794,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RASSF2,11756566_a_at,LOC9770,0.110930061378869,9.12844370860927,2.20196020230877,0.0284289228897034,0.778338358038799,-3.58819570491849,1795,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PYGO2,11723305_a_at,LOC90780,-0.0676209472106412,9.23337417218543,-2.20192702297384,0.0284312917048597,0.778338358038799,-3.58826084148961,1796,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ZBTB47,11724654_a_at,LOC92999,0.088263900285655,4.93801655629139,2.20191844066377,0.0284319044606356,0.778338358038799,-3.58827768984222,1797,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TMEM55A,11724551_x_at,LOC55529,0.273676704353252,5.72600993377483,2.20174046114374,0.0284446143368563,0.778338358038799,-3.58862707585649,1798,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAM170A,11753072_a_at,LOC340069,-0.0678847821893928,2.99900662251656,-2.20170431905836,0.0284471959167899,0.778338358038799,-3.58869802192144,1799,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VWA1,11721814_a_at,LOC64856,0.130600015532631,4.7434701986755,2.2013257121214,0.0284742514890965,0.778338358038799,-3.5894411508905,1800,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CCDC176,11729920_at,LOC80127,-0.33999499063536,4.05601324503311,-2.20122872319234,0.0284811859833444,0.778338358038799,-3.58963150072858,1801,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ILVBL,11720427_a_at,LOC10994,-0.082544079967563,5.11829470198675,-2.20120454207129,0.0284829151077749,0.778338358038799,-3.58967895717802,1802,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PATL1,11717958_s_at,LOC219988,0.108592224345225,5.37795364238411,2.2011345699981,0.0284879191272793,0.778338358038799,-3.58981627742916,1803,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
