Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Selected for final GE branch panel,Final GE branch panel,Final GE branch panel size
GRAPL,11738004_s_at,LOC400581,0.0072816485910538,3.43848013245033,0.29403832573233,0.768931943262463,0.994278568446279,-5.72946052618862,38190,False,Higher in AD,False,,
OR2C3,11752151_a_at,LOC81472,-0.005934422973913,2.29370860927152,-0.294031014771955,0.768937524351657,0.994278568446279,-5.72946247612448,38191,False,Lower in AD,False,,
GLTSCR1,11724999_a_at,LOC29998,-0.0113110479831211,4.78211589403973,-0.294019892186622,0.768946015207356,0.994278568446279,-5.72946544258129,38192,False,Lower in AD,False,,
XAGE3,11729426_x_at,LOC170626,0.0077570043248449,2.36726821192053,0.294003403643541,0.768958602425686,0.994278568446279,-5.72946983996327,38193,False,Higher in AD,False,,
TOR3A,11744990_a_at,LOC64222,0.0130418560363102,4.40167218543046,0.29400205436842,0.768959632453938,0.994278568446279,-5.72947019979483,38194,False,Higher in AD,False,,
DLG1,11749113_a_at,LOC1739,0.014777403143305,3.01942052980132,0.293985356871518,0.768972379253344,0.994278568446279,-5.72947465263174,38195,False,Higher in AD,False,,
ISL1,11725758_at,LOC3670,-0.0076292053426409,2.26931125827815,-0.293876595853933,0.769055408495651,0.994330042032529,-5.72950365049962,38196,False,Lower in AD,False,,
PIK3C2A,11722894_s_at,LOC5286,0.0334174501844608,5.79993377483444,0.293864749192045,0.769064452515917,0.994330042032529,-5.72950680840959,38197,False,Higher in AD,False,,
PARP14,11754404_a_at,LOC54625,-0.0150969793783588,9.95546357615894,-0.293850168376958,0.769075583896384,0.994330042032529,-5.72951069497547,38198,False,Lower in AD,False,,
DSP,11757507_s_at,LOC1832,0.0600965850513056,4.21776158940397,0.293803291101095,0.769111371574631,0.994330042032529,-5.72952318896714,38199,False,Higher in AD,False,,
NBPF4 || NBPF22P || NBPF6,11756676_s_at,,0.005563652675367,2.40223841059603,0.29380134407615,0.769112858009205,0.994330042032529,-5.72952370785592,38200,False,Higher in AD,False,,
TGDS,11755595_a_at,LOC23483,0.0304378534501899,4.81378145695364,0.293701225092697,0.769189293884787,0.994370325630286,-5.72955038527559,38201,False,Higher in AD,False,,
SHROOM3,11721712_at,LOC57619,0.0067320930865137,2.04995033112583,0.293672204575348,0.769211450031156,0.994370325630286,-5.72955811630142,38202,False,Higher in AD,False,,
CWC25,11759512_x_at,LOC54883,0.010617007298344,7.34105298013245,0.293660171682473,0.769220636778057,0.994370325630286,-5.72956132162363,38203,False,Higher in AD,False,,
ASB13,11754377_a_at,LOC79754,0.0146613030970466,5.50797350993377,0.293621414913975,0.769250226610681,0.994370325630286,-5.72957164475998,38204,False,Higher in AD,False,,
ATP2C1,11745222_s_at,LOC27032,-0.0164464152205397,7.68880794701987,-0.293610297016527,0.7692587149123,0.994370325630286,-5.72957460583843,38205,False,Lower in AD,False,,
RPL13A,11757331_x_at,LOC23521,-0.0031377830559399,12.1544966887417,-0.293602293743608,0.769264825274991,0.994370325630286,-5.72957673731584,38206,False,Lower in AD,False,,
FBXO15,11727166_a_at,LOC201456,-0.0144203020925996,2.44694039735099,-0.293541484322713,0.769311252703513,0.994404311409316,-5.7295929305321,38207,False,Lower in AD,False,,
VWA8,11758607_s_at,LOC23078,-0.0174792307258742,6.06909271523179,-0.293433473172367,0.769393720263889,0.994404433254136,-5.72962168504594,38208,False,Lower in AD,False,,
LNX2,11724440_at,LOC222484,0.0246821572132688,5.67616556291391,0.293421119829459,0.769403152328045,0.994404433254136,-5.72962497305437,38209,False,Higher in AD,False,,
RBM19,11746038_a_at,LOC9904,0.0109094729484832,3.76531456953642,0.293414915823733,0.76940788924341,0.994404433254136,-5.72962662428182,38210,False,Higher in AD,False,,
HSPA12B,11727137_a_at,LOC116835,-0.0076952706568669,2.46949006622517,-0.293366873994963,0.769444570688175,0.994404433254136,-5.72963940967571,38211,False,Lower in AD,False,,
GPN3,11726660_a_at,LOC51184,-0.0175568958493157,6.76715562913907,-0.293350869968999,0.769456790379671,0.994404433254136,-5.7296436683699,38212,False,Lower in AD,False,,
CD1E,11740821_a_at,LOC913,-0.0343946069599997,5.00734437086093,-0.293346316174717,0.769460267387875,0.994404433254136,-5.72964488009863,38213,False,Lower in AD,False,,
ZBED1,11749013_x_at,LOC9189,0.0168453196152054,5.89225165562914,0.293336478738125,0.769467778689008,0.994404433254136,-5.72964749769873,38214,False,Higher in AD,False,,
DPH3,11733040_a_at,LOC285381,-0.0184463726547018,5.29579139072848,-0.293319698670597,0.769480591034238,0.994404433254136,-5.72965196243041,38215,False,Lower in AD,False,,
ZNHIT1,11715718_a_at,LOC10467,-0.0102411545503242,8.48045364238411,-0.293235432279271,0.769544933215376,0.994404433254136,-5.72967437962663,38216,False,Lower in AD,False,,
HNRNPCL1,11715170_x_at,LOC343069,-0.008887031703527,3.60841721854305,-0.293175010157347,0.769591069922784,0.994404433254136,-5.72969044962363,38217,False,Lower in AD,False,,
ZNF211,11746762_a_at,LOC10520,-0.0139802721515993,4.78483112582781,-0.293158920670806,0.76960335556024,0.994404433254136,-5.72969472825995,38218,False,Lower in AD,False,,
MCF2,11733434_a_at,LOC4168,-0.0064612430028837,1.81176158940397,-0.293137703282303,0.769619556858648,0.994404433254136,-5.72970037018744,38219,False,Lower in AD,False,,
PNMAL2,11734105_a_at,LOC57469,0.0084029893489812,2.5473940397351,0.293125216012841,0.769629092008617,0.994404433254136,-5.72970369049342,38220,False,Higher in AD,False,,
RBM28,11752936_a_at,LOC55131,-0.0147360535239641,4.41173178807947,-0.293108385451053,0.769641943707132,0.994404433254136,-5.72970816543662,38221,False,Lower in AD,False,,
FARSB,11750165_a_at,LOC10056,-0.0107590536737828,7.86175827814569,-0.293052547958876,0.769684581278572,0.994404433254136,-5.7297230097809,38222,False,Lower in AD,False,,
LOC100996535 || ARID5A,11760851_s_at,,0.0073859724935662,2.17070198675497,0.293037045506923,0.769696419092337,0.994404433254136,-5.72972713059173,38223,False,Higher in AD,False,,
TSKU,11737764_a_at,LOC25987,-0.0063640560082933,2.93173841059603,-0.293026486862336,0.769704481800566,0.994404433254136,-5.72972993713124,38224,False,Lower in AD,False,,
ARHGEF16,11731745_a_at,LOC27237,0.007215178275655,2.63327152317881,0.29301728682594,0.769711507079611,0.994404433254136,-5.72973238246363,38225,False,Higher in AD,False,,
9-Sep,11747274_x_at,LOC10801,0.015308351251978,5.00229470198675,0.293014190934459,0.769713871150786,0.994404433254136,-5.72973320532179,38226,False,Higher in AD,False,,
DAG1,11746796_a_at,LOC1605,0.0186101195046014,3.77159602649007,0.292978888531358,0.769740828770259,0.994404433254136,-5.72974258774624,38227,False,Higher in AD,False,,
TUBB3,11754593_x_at,LOC10381,0.0072442959580228,2.61175496688742,0.292965198175088,0.769751283074759,0.994404433254136,-5.72974622596885,38228,False,Higher in AD,False,,
ZBED5,11718853_a_at,LOC58486,0.0152930044224395,8.28243708609272,0.292961215068048,0.769754324684573,0.994404433254136,-5.72974728445068,38229,False,Higher in AD,False,,
FLJ20431* || HYPK,11736066_x_at,,-0.0153156990393679,6.79864569536424,-0.292890113208468,0.769808620614201,0.994448562324168,-5.72976617683471,38230,False,Lower in AD,False,,
LAPTM4A,11715631_x_at,LOC9741,0.0089805659593696,9.54385430463576,0.292832210109981,0.769852838334478,0.994479670267232,-5.72978155880711,38231,False,Higher in AD,False,,
KPNA6,11723267_a_at,LOC23633,0.0112176623693882,7.32053311258278,0.292766323921893,0.769903153258472,0.994502976317195,-5.7297990577924,38232,False,Higher in AD,False,,
KBTBD8,11730011_at,LOC84541,-0.0053362664155104,1.79023509933775,-0.292755846143888,0.769911154852292,0.994502976317195,-5.72980184026615,38233,False,Lower in AD,False,,
BAG5,11742885_a_at,LOC9529,0.008119145060969,9.94958609271523,0.292674611331729,0.769973192502139,0.994529233168477,-5.72982340956741,38234,False,Higher in AD,False,,
TMEM65,11743095_at,LOC157378,-0.0216909377561979,3.78417218543046,-0.292658201742108,0.769985724407364,0.994529233168477,-5.72982776588182,38235,False,Lower in AD,False,,
ACTR2,11739034_s_at,LOC10097,0.0145356851301101,9.52021523178808,0.292650075906301,0.769991930081806,0.994529233168477,-5.72982992298714,38236,False,Higher in AD,False,,
ANKRD13C,11758477_s_at,LOC81573,-0.027374881066909,4.94662251655629,-0.292611324552594,0.770021524568517,0.994529233168477,-5.72984020919796,38237,False,Lower in AD,False,,
CHRNA5,11735215_x_at,LOC1138,0.0059574873476239,1.97894370860927,0.29259738354941,0.770032171422999,0.994529233168477,-5.72984390938338,38238,False,Higher in AD,False,,
MOV10L1,11728019_a_at,LOC54456,0.0063783895850892,2.44583774834437,0.292557279079548,0.770062799766981,0.994542781696492,-5.72985455282694,38239,False,Higher in AD,False,,
LANCL2,11725086_s_at,LOC55915,-0.0142538392983569,6.52894039735099,-0.292467478957452,0.770131382682051,0.994553779259941,-5.72987837985866,38240,False,Lower in AD,False,,
APOBEC2,11748860_a_at,LOC10930,-0.0193679690761539,3.50120529801324,-0.292458190695138,0.770138476496068,0.994553779259941,-5.72988084393393,38241,False,Lower in AD,False,,
SPECC1,11736725_a_at,LOC92521,-0.0162199699836082,4.79601986754967,-0.292368086825566,0.770207293395155,0.994553779259941,-5.72990474345415,38242,False,Lower in AD,False,,
ANP32E,11741732_a_at,LOC81611,0.0244864503379343,7.90759933774834,0.292332322892179,0.770234608630702,0.994553779259941,-5.72991422758629,38243,False,Higher in AD,False,,
CYP46A1,11728179_a_at,LOC10858,0.0094926092698646,2.86231456953642,0.292239881743353,0.770305213258732,0.994553779259941,-5.72993873641045,38244,False,Higher in AD,False,,
IKBKAP,11717312_at,LOC8518,0.0154507515090699,2.83990728476821,0.292227658220934,0.770314549474313,0.994553779259941,-5.72994197664016,38245,False,Higher in AD,False,,
NCK1,11729219_at,LOC4690,0.0199309320847172,4.97014238410596,0.292197185606265,0.770337824326713,0.994553779259941,-5.72995005377694,38246,False,Higher in AD,False,,
LIMCH1,11750804_a_at,LOC22998,-0.0067480154900628,2.26843708609272,-0.29217950169497,0.770351331317642,0.994553779259941,-5.72995474072652,38247,False,Lower in AD,False,,
PRKRA,11722156_a_at,LOC8575,-0.0161501088549664,6.27712582781457,-0.292162339033154,0.770364440244582,0.994553779259941,-5.72995928925286,38248,False,Lower in AD,False,,
C14ORF93,11741761_a_at,LOC60686,0.0136559304245335,6.55833112582781,0.292112853915621,0.77040223759397,0.994553779259941,-5.72997240252793,38249,False,Higher in AD,False,,
GTF2H1,11739041_x_at,LOC2965,-0.0085890302882839,8.44152317880795,-0.292094397784863,0.770416334756939,0.994553779259941,-5.72997729272939,38250,False,Lower in AD,False,,
PDE1A,11734814_a_at,LOC5136,-0.0054261015862565,2.07387417218543,-0.292092560425291,0.770417738173216,0.994553779259941,-5.72997777954578,38251,False,Lower in AD,False,,
RP11-723O4.2*,11748151_at,LOC653712,-0.0093290453322966,3.56404966887417,-0.292021831556383,0.770471763037224,0.994553779259941,-5.72999651713923,38252,False,Lower in AD,False,,
VPS29,11746255_x_at,LOC51699,-0.0104054610553707,8.35426490066225,-0.292017779255626,0.770474858341852,0.994553779259941,-5.72999759054322,38253,False,Lower in AD,False,,
SLC7A11,11744680_a_at,LOC23657,-0.0094238749203915,2.67166556291391,-0.292001022077404,0.770487658164094,0.994553779259941,-5.73000202915287,38254,False,Lower in AD,False,,
ZNF92,11732320_a_at,LOC168374,-0.0303777709312537,4.10624172185431,-0.291898378418274,0.770566062985294,0.994553779259941,-5.73002921165601,38255,False,Lower in AD,False,,
LNX1,11730251_x_at,LOC84708,0.0184380622039243,5.4413940397351,0.291881073154833,0.770579281920836,0.994553779259941,-5.73003379356403,38256,False,Higher in AD,False,,
PKP4,11743914_a_at,LOC8502,-0.0210334122212377,5.66270198675497,-0.291853858738772,0.770600070275627,0.994553779259941,-5.73004099856547,38257,False,Lower in AD,False,,
CAMKMT,11725197_at,LOC79823,0.0122385470518111,4.78815894039735,0.291852843559956,0.770600845746413,0.994553779259941,-5.7300412673205,38258,False,Higher in AD,False,,
SOX7,11751016_s_at,LOC83595,0.0076960491860644,2.59677152317881,0.291813292337377,0.770631058157545,0.994553779259941,-5.73005173725123,38259,False,Higher in AD,False,,
KRIT1,11740855_a_at,LOC889,-0.01422678645334,5.41790397350993,-0.29177025399525,0.770663934708985,0.994553779259941,-5.73006312867503,38260,False,Lower in AD,False,,
SCARA5,11727781_a_at,LOC286133,-0.0088144098708152,2.82090728476821,-0.291725099378098,0.770698428306517,0.994553779259941,-5.73007507843128,38261,False,Lower in AD,False,,
MID2,11724127_a_at,LOC11043,0.0227761885085143,4.30040066225166,0.29169227514538,0.770723503013419,0.994553779259941,-5.73008376390392,38262,False,Higher in AD,False,,
RAB37,11754627_s_at,LOC326624,0.0084545068949039,10.0527549668874,0.291672726250807,0.770738436692498,0.994553779259941,-5.73008893618491,38263,False,Higher in AD,False,,
HSPB8,11715776_a_at,LOC26353,0.0054139909405408,2.21373509933775,0.291664077913719,0.770745043307663,0.994553779259941,-5.73009122426668,38264,False,Higher in AD,False,,
SAMHD1,11739148_a_at,LOC25939,-0.0188747000498719,6.70769205298013,-0.291656577618943,0.770750772926867,0.994553779259941,-5.73009320855714,38265,False,Lower in AD,False,,
ARPC4,11758113_s_at,LOC10093,0.004123379555114,11.3002715231788,0.291650074631428,0.770755740694078,0.994553779259941,-5.7300949289571,38266,False,Higher in AD,False,,
CPLX2,11736125_a_at,LOC10814,-0.0088185812455033,3.08930132450331,-0.291637612070835,0.770765261129339,0.994553779259941,-5.73009822588663,38267,False,Lower in AD,False,,
TM4SF1,11753131_x_at,LOC4071,-0.0057580759094549,2.23979139072848,-0.291609607916748,0.770786654270179,0.994553779259941,-5.73010563378012,38268,False,Lower in AD,False,,
KLF9,11717328_at,LOC687,0.0067589452243207,2.16135099337748,0.291594417260152,0.770798258902406,0.994553779259941,-5.73010965184247,38269,False,Higher in AD,False,,
PTPN3,11740364_a_at,LOC5774,0.0068037311547104,2.34033112582781,0.291584993480357,0.770805458057471,0.994553779259941,-5.73011214441004,38270,False,Higher in AD,False,,
NME9,11761329_at,LOC347736,0.0085421655392495,3.00537086092715,0.29157507674632,0.770813033818953,0.994553779259941,-5.73011476727591,38271,False,Higher in AD,False,,
GOLGA7B,11725499_at,LOC401647,-0.013385480729977,3.81287417218543,-0.291536675078394,0.770842370486764,0.994553779259941,-5.73012492324888,38272,False,Lower in AD,False,,
OR2M5,11742592_x_at,LOC127059,-0.0078571286825862,2.57435099337748,-0.29153097498183,0.770846725061103,0.994553779259941,-5.73012643062225,38273,False,Lower in AD,False,,
PIGL,11761121_a_at,LOC9487,0.0063287862090166,2.3218178807947,0.291492727401162,0.770875944391266,0.994553779259941,-5.73013654431783,38274,False,Higher in AD,False,,
HUWE1,11752863_s_at,LOC10075,-0.0075173194858385,2.60854304635762,-0.291482297741766,0.770883912211054,0.994553779259941,-5.73013930197199,38275,False,Lower in AD,False,,
PRKD2,11740411_a_at,LOC25865,0.0150105574731892,8.12551655629139,0.291482008424824,0.770884133237339,0.994553779259941,-5.73013937846738,38276,False,Higher in AD,False,,
CISD3,11739299_at,LOC284106,0.0096258268992203,3.78343377483444,0.291478595294365,0.770886740730519,0.994553779259941,-5.73014028089386,38277,False,Higher in AD,False,,
PLXNB2,11752559_a_at,LOC23654,-0.0085472132157472,2.83865894039735,-0.291449333068398,0.770909095990595,0.994553779259941,-5.73014801734817,38278,False,Lower in AD,False,,
RBM39,11717089_x_at,LOC9584,0.0152561746294578,9.28883774834437,0.291409321530134,0.770939663637841,0.994553779259941,-5.73015859448861,38279,False,Higher in AD,False,,
RPL34-AS1,11751545_a_at,LOC285456,0.0066555390761085,2.29320198675497,0.291373259288392,0.770967214444142,0.994553779259941,-5.7301681263801,38280,False,Higher in AD,False,,
OR5K4,11742550_at,LOC403278,-0.0048346005867103,1.93112251655629,-0.291338813094696,0.770993530894333,0.994553779259941,-5.73017723002054,38281,False,Lower in AD,False,,
VWC2,11735815_at,LOC375567,0.0054558801256709,2.12600662251656,0.291327711450482,0.771002012464574,0.994553779259941,-5.73018016379847,38282,False,Higher in AD,False,,
IFI44L,11723234_at,LOC10964,-0.0504590992826112,5.84177152317881,-0.291324322690927,0.771004601456124,0.994553779259941,-5.73018105930733,38283,False,Lower in AD,False,,
FBXW2,11758434_s_at,LOC26190,0.010973111632068,9.42841059602649,0.291316151244843,0.771010844401438,0.994553779259941,-5.73018321863943,38284,False,Higher in AD,False,,
XAF1,11747631_x_at,LOC54739,-0.0274939870228327,5.84900993377483,-0.291296358579565,0.771025965963831,0.994553779259941,-5.7301884486669,38285,False,Lower in AD,False,,
SH3BP1,11728062_a_at,LOC23616,0.0156973038694766,8.53455298013245,0.291275028254009,0.771042262393949,0.994553779259941,-5.73019408460927,38286,False,Higher in AD,False,,
LRRC59,11721272_at,LOC55379,-0.0081460153799351,8.46502649006623,-0.291263323598848,0.771051204827335,0.994553779259941,-5.73019717706196,38287,False,Lower in AD,False,,
SCARNA10,11757260_at,LOC692148,0.0084040836107763,2.39297682119205,0.291244060672663,0.771065921895979,0.994553779259941,-5.73020226619298,38288,False,Higher in AD,False,,
LMBR1,11724652_a_at,LOC64327,0.0172836840841396,2.84222516556291,0.29122794591931,0.771078233792651,0.994553779259941,-5.73020652334022,38289,False,Higher in AD,False,,
DHFR,11719000_x_at,,0.009611629178625,3.78296688741722,0.291114435301504,0.771164959132075,0.9946007104922,-5.73023650356587,38290,False,Higher in AD,False,,
EPN3,11730257_at,LOC55040,-0.0067512450538598,2.31651986754967,-0.291091848134353,0.771182216712941,0.9946007104922,-5.73024246785554,38291,False,Lower in AD,False,,
EPC1,11736740_a_at,LOC80314,-0.0137285326191454,5.83656291390728,-0.291061195901308,0.771205636537943,0.9946007104922,-5.73025056103912,38292,False,Lower in AD,False,,
SLC6A20,11737094_a_at,LOC54716,0.0129018546245137,2.8936821192053,0.291060852467911,0.771205898939264,0.9946007104922,-5.73025065171181,38293,False,Higher in AD,False,,
TRIM35,11723344_at,LOC23087,-0.0120307522597523,7.65825165562914,-0.291008560639224,0.771245852975417,0.9946007104922,-5.73026445646815,38294,False,Lower in AD,False,,
